locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
6050,Southport,South East Queensland,AU,2021-06-22T01:00:00+00:00,2021-06-22T11:00:00+10:00,pm10,5.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-22T01:00:00+00:00,2021-06-22T11:00:00+10:00,o3,0.028,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-22T00:00:00+00:00,2021-06-22T10:00:00+10:00,pm25,2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-22T00:00:00+00:00,2021-06-22T10:00:00+10:00,pm10,5.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-22T00:00:00+00:00,2021-06-22T10:00:00+10:00,o3,0.027,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T23:00:00+00:00,2021-06-22T09:00:00+10:00,o3,0.024,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T23:00:00+00:00,2021-06-22T09:00:00+10:00,pm10,5.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T23:00:00+00:00,2021-06-22T09:00:00+10:00,pm25,2.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T22:00:00+00:00,2021-06-22T08:00:00+10:00,pm10,5.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T22:00:00+00:00,2021-06-22T08:00:00+10:00,pm25,2.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T22:00:00+00:00,2021-06-22T08:00:00+10:00,o3,0.023,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T20:00:00+00:00,2021-06-22T06:00:00+10:00,pm25,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T20:00:00+00:00,2021-06-22T06:00:00+10:00,pm10,6.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T20:00:00+00:00,2021-06-22T06:00:00+10:00,o3,0.021,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T19:00:00+00:00,2021-06-22T05:00:00+10:00,o3,0.025,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T19:00:00+00:00,2021-06-22T05:00:00+10:00,pm10,6.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T19:00:00+00:00,2021-06-22T05:00:00+10:00,pm25,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T17:00:00+00:00,2021-06-22T03:00:00+10:00,o3,0.024,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T17:00:00+00:00,2021-06-22T03:00:00+10:00,pm10,6.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T17:00:00+00:00,2021-06-22T03:00:00+10:00,pm25,2.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T16:00:00+00:00,2021-06-22T02:00:00+10:00,pm25,2.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T16:00:00+00:00,2021-06-22T02:00:00+10:00,pm10,6.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T16:00:00+00:00,2021-06-22T02:00:00+10:00,o3,0.021,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T15:00:00+00:00,2021-06-22T01:00:00+10:00,o3,0.022,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T15:00:00+00:00,2021-06-22T01:00:00+10:00,pm25,2.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T15:00:00+00:00,2021-06-22T01:00:00+10:00,pm10,6.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T14:00:00+00:00,2021-06-22T00:00:00+10:00,pm25,2.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T14:00:00+00:00,2021-06-22T00:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T14:00:00+00:00,2021-06-22T00:00:00+10:00,pm10,7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T13:00:00+00:00,2021-06-21T23:00:00+10:00,pm10,7.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T13:00:00+00:00,2021-06-21T23:00:00+10:00,pm25,3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T13:00:00+00:00,2021-06-21T23:00:00+10:00,o3,0.022,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T12:00:00+00:00,2021-06-21T22:00:00+10:00,o3,0.025,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T12:00:00+00:00,2021-06-21T22:00:00+10:00,pm25,3.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T12:00:00+00:00,2021-06-21T22:00:00+10:00,pm10,7.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T11:00:00+00:00,2021-06-21T21:00:00+10:00,o3,0.022,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T11:00:00+00:00,2021-06-21T21:00:00+10:00,pm10,7.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T11:00:00+00:00,2021-06-21T21:00:00+10:00,pm25,3.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T10:00:00+00:00,2021-06-21T20:00:00+10:00,pm10,7.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T10:00:00+00:00,2021-06-21T20:00:00+10:00,pm25,3.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T10:00:00+00:00,2021-06-21T20:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T09:00:00+00:00,2021-06-21T19:00:00+10:00,pm25,3.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T09:00:00+00:00,2021-06-21T19:00:00+10:00,o3,0.013,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T09:00:00+00:00,2021-06-21T19:00:00+10:00,pm10,8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T08:00:00+00:00,2021-06-21T18:00:00+10:00,pm25,3.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T08:00:00+00:00,2021-06-21T18:00:00+10:00,o3,0.021,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T08:00:00+00:00,2021-06-21T18:00:00+10:00,pm10,8.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T07:00:00+00:00,2021-06-21T17:00:00+10:00,o3,0.025,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T07:00:00+00:00,2021-06-21T17:00:00+10:00,pm25,3.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T07:00:00+00:00,2021-06-21T17:00:00+10:00,pm10,8.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T06:00:00+00:00,2021-06-21T16:00:00+10:00,pm25,3.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T06:00:00+00:00,2021-06-21T16:00:00+10:00,o3,0.025,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T06:00:00+00:00,2021-06-21T16:00:00+10:00,pm10,8.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T04:00:00+00:00,2021-06-21T14:00:00+10:00,pm10,8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T04:00:00+00:00,2021-06-21T14:00:00+10:00,o3,0.026,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T04:00:00+00:00,2021-06-21T14:00:00+10:00,pm25,3.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T03:00:00+00:00,2021-06-21T13:00:00+10:00,pm25,3.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T03:00:00+00:00,2021-06-21T13:00:00+10:00,pm10,7.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T03:00:00+00:00,2021-06-21T13:00:00+10:00,o3,0.026,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T00:00:00+00:00,2021-06-21T10:00:00+10:00,o3,0.025,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T00:00:00+00:00,2021-06-21T10:00:00+10:00,pm25,3.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-21T00:00:00+00:00,2021-06-21T10:00:00+10:00,pm10,8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T22:00:00+00:00,2021-06-21T08:00:00+10:00,pm10,7.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T22:00:00+00:00,2021-06-21T08:00:00+10:00,pm25,3.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T22:00:00+00:00,2021-06-21T08:00:00+10:00,o3,0.005,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T21:00:00+00:00,2021-06-21T07:00:00+10:00,pm25,3.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T21:00:00+00:00,2021-06-21T07:00:00+10:00,pm10,7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T21:00:00+00:00,2021-06-21T07:00:00+10:00,o3,0,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T20:00:00+00:00,2021-06-21T06:00:00+10:00,o3,0.003,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T20:00:00+00:00,2021-06-21T06:00:00+10:00,pm25,3.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T20:00:00+00:00,2021-06-21T06:00:00+10:00,pm10,6.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T19:00:00+00:00,2021-06-21T05:00:00+10:00,pm25,3.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T19:00:00+00:00,2021-06-21T05:00:00+10:00,o3,0.01,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T19:00:00+00:00,2021-06-21T05:00:00+10:00,pm10,6.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T18:00:00+00:00,2021-06-21T04:00:00+10:00,o3,0.017,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T18:00:00+00:00,2021-06-21T04:00:00+10:00,pm25,3.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T18:00:00+00:00,2021-06-21T04:00:00+10:00,pm10,6.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T17:00:00+00:00,2021-06-21T03:00:00+10:00,pm10,6.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T17:00:00+00:00,2021-06-21T03:00:00+10:00,pm25,3.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T17:00:00+00:00,2021-06-21T03:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T15:00:00+00:00,2021-06-21T01:00:00+10:00,o3,0.012,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T15:00:00+00:00,2021-06-21T01:00:00+10:00,pm25,3.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T15:00:00+00:00,2021-06-21T01:00:00+10:00,pm10,6.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T14:00:00+00:00,2021-06-21T00:00:00+10:00,pm10,6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T14:00:00+00:00,2021-06-21T00:00:00+10:00,o3,0.018,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T14:00:00+00:00,2021-06-21T00:00:00+10:00,pm25,3.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T13:00:00+00:00,2021-06-20T23:00:00+10:00,o3,0.018,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T13:00:00+00:00,2021-06-20T23:00:00+10:00,pm25,2.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T13:00:00+00:00,2021-06-20T23:00:00+10:00,pm10,5.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T12:00:00+00:00,2021-06-20T22:00:00+10:00,pm25,2.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T12:00:00+00:00,2021-06-20T22:00:00+10:00,pm10,5.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T12:00:00+00:00,2021-06-20T22:00:00+10:00,o3,0.017,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T11:00:00+00:00,2021-06-20T21:00:00+10:00,pm25,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T11:00:00+00:00,2021-06-20T21:00:00+10:00,pm10,5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T11:00:00+00:00,2021-06-20T21:00:00+10:00,o3,0.022,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T10:00:00+00:00,2021-06-20T20:00:00+10:00,pm10,4.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T10:00:00+00:00,2021-06-20T20:00:00+10:00,o3,0.018,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T10:00:00+00:00,2021-06-20T20:00:00+10:00,pm25,2.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T08:00:00+00:00,2021-06-20T18:00:00+10:00,pm10,4.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T08:00:00+00:00,2021-06-20T18:00:00+10:00,o3,0.023,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T08:00:00+00:00,2021-06-20T18:00:00+10:00,pm25,2.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T07:00:00+00:00,2021-06-20T17:00:00+10:00,o3,0.028,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T07:00:00+00:00,2021-06-20T17:00:00+10:00,pm25,2.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T07:00:00+00:00,2021-06-20T17:00:00+10:00,pm10,4.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T06:00:00+00:00,2021-06-20T16:00:00+10:00,pm25,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T06:00:00+00:00,2021-06-20T16:00:00+10:00,pm10,4.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T06:00:00+00:00,2021-06-20T16:00:00+10:00,o3,0.028,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T05:00:00+00:00,2021-06-20T15:00:00+10:00,pm25,2.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T05:00:00+00:00,2021-06-20T15:00:00+10:00,o3,0.028,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T05:00:00+00:00,2021-06-20T15:00:00+10:00,pm10,4.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T04:00:00+00:00,2021-06-20T14:00:00+10:00,pm25,2.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T04:00:00+00:00,2021-06-20T14:00:00+10:00,pm10,4.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T04:00:00+00:00,2021-06-20T14:00:00+10:00,o3,0.028,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T03:00:00+00:00,2021-06-20T13:00:00+10:00,pm10,4.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T03:00:00+00:00,2021-06-20T13:00:00+10:00,o3,0.027,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T03:00:00+00:00,2021-06-20T13:00:00+10:00,pm25,2.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T02:00:00+00:00,2021-06-20T12:00:00+10:00,pm25,2.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T02:00:00+00:00,2021-06-20T12:00:00+10:00,o3,0.028,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T02:00:00+00:00,2021-06-20T12:00:00+10:00,pm10,3.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T01:00:00+00:00,2021-06-20T11:00:00+10:00,o3,0.027,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T01:00:00+00:00,2021-06-20T11:00:00+10:00,pm10,3.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T01:00:00+00:00,2021-06-20T11:00:00+10:00,pm25,2.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T00:00:00+00:00,2021-06-20T10:00:00+10:00,pm25,2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T00:00:00+00:00,2021-06-20T10:00:00+10:00,o3,0.026,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-20T00:00:00+00:00,2021-06-20T10:00:00+10:00,pm10,3.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T23:00:00+00:00,2021-06-20T09:00:00+10:00,pm10,3.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T23:00:00+00:00,2021-06-20T09:00:00+10:00,o3,0.019,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T23:00:00+00:00,2021-06-20T09:00:00+10:00,pm25,1.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T22:00:00+00:00,2021-06-20T08:00:00+10:00,pm25,1.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T22:00:00+00:00,2021-06-20T08:00:00+10:00,pm10,3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T22:00:00+00:00,2021-06-20T08:00:00+10:00,o3,0.008,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T21:00:00+00:00,2021-06-20T07:00:00+10:00,pm25,1.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T21:00:00+00:00,2021-06-20T07:00:00+10:00,o3,0.011,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T21:00:00+00:00,2021-06-20T07:00:00+10:00,pm10,2.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T20:00:00+00:00,2021-06-20T06:00:00+10:00,pm10,2.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T20:00:00+00:00,2021-06-20T06:00:00+10:00,pm25,1.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T20:00:00+00:00,2021-06-20T06:00:00+10:00,o3,0.014,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T19:00:00+00:00,2021-06-20T05:00:00+10:00,pm25,1.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T19:00:00+00:00,2021-06-20T05:00:00+10:00,pm10,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T19:00:00+00:00,2021-06-20T05:00:00+10:00,o3,0.011,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T18:00:00+00:00,2021-06-20T04:00:00+10:00,o3,0.014,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T18:00:00+00:00,2021-06-20T04:00:00+10:00,pm25,1.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T18:00:00+00:00,2021-06-20T04:00:00+10:00,pm10,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T17:00:00+00:00,2021-06-20T03:00:00+10:00,pm25,1.3,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T17:00:00+00:00,2021-06-20T03:00:00+10:00,pm10,2.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T17:00:00+00:00,2021-06-20T03:00:00+10:00,o3,0.018,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T16:00:00+00:00,2021-06-20T02:00:00+10:00,o3,0.018,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T16:00:00+00:00,2021-06-20T02:00:00+10:00,pm25,1.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T16:00:00+00:00,2021-06-20T02:00:00+10:00,pm10,2.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T15:00:00+00:00,2021-06-20T01:00:00+10:00,pm10,2.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T15:00:00+00:00,2021-06-20T01:00:00+10:00,o3,0.018,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T15:00:00+00:00,2021-06-20T01:00:00+10:00,pm25,1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T14:00:00+00:00,2021-06-20T00:00:00+10:00,pm10,2.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T14:00:00+00:00,2021-06-20T00:00:00+10:00,o3,0.019,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T14:00:00+00:00,2021-06-20T00:00:00+10:00,pm25,1.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T13:00:00+00:00,2021-06-19T23:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T13:00:00+00:00,2021-06-19T23:00:00+10:00,pm10,2.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T13:00:00+00:00,2021-06-19T23:00:00+10:00,pm25,1.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T12:00:00+00:00,2021-06-19T22:00:00+10:00,pm10,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T12:00:00+00:00,2021-06-19T22:00:00+10:00,pm25,1.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T12:00:00+00:00,2021-06-19T22:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T11:00:00+00:00,2021-06-19T21:00:00+10:00,pm25,1.2,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T11:00:00+00:00,2021-06-19T21:00:00+10:00,o3,0.021,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T11:00:00+00:00,2021-06-19T21:00:00+10:00,pm10,2.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T07:00:00+00:00,2021-06-19T17:00:00+10:00,pm10,2.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T07:00:00+00:00,2021-06-19T17:00:00+10:00,o3,0.021,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T07:00:00+00:00,2021-06-19T17:00:00+10:00,pm25,1.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T06:00:00+00:00,2021-06-19T16:00:00+10:00,o3,0.023,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T06:00:00+00:00,2021-06-19T16:00:00+10:00,pm10,2.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T06:00:00+00:00,2021-06-19T16:00:00+10:00,pm25,0.7,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T05:00:00+00:00,2021-06-19T15:00:00+10:00,pm25,0.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T05:00:00+00:00,2021-06-19T15:00:00+10:00,o3,0.023,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T05:00:00+00:00,2021-06-19T15:00:00+10:00,pm10,2.5,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T04:00:00+00:00,2021-06-19T14:00:00+10:00,pm10,2.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T04:00:00+00:00,2021-06-19T14:00:00+10:00,pm25,0.8,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T04:00:00+00:00,2021-06-19T14:00:00+10:00,o3,0.023,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T03:00:00+00:00,2021-06-19T13:00:00+10:00,pm10,3.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T03:00:00+00:00,2021-06-19T13:00:00+10:00,pm25,0.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T03:00:00+00:00,2021-06-19T13:00:00+10:00,o3,0.022,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T01:00:00+00:00,2021-06-19T11:00:00+10:00,pm10,3.4,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T01:00:00+00:00,2021-06-19T11:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T01:00:00+00:00,2021-06-19T11:00:00+10:00,pm25,0.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T00:00:00+00:00,2021-06-19T10:00:00+10:00,pm10,3.6,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T00:00:00+00:00,2021-06-19T10:00:00+10:00,pm25,1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-19T00:00:00+00:00,2021-06-19T10:00:00+10:00,o3,0.019,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-18T23:00:00+00:00,2021-06-19T09:00:00+10:00,pm25,1.1,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-18T23:00:00+00:00,2021-06-19T09:00:00+10:00,pm10,3.9,µg/m³,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-18T23:00:00+00:00,2021-06-19T09:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
6050,Southport,South East Queensland,AU,2021-06-18T22:00:00+00:00,2021-06-19T08:00:00+10:00,o3,0.02,ppm,-27.9612,153.402
